participantid,extraversionbig5,agreeable,neuroticismbig5,conscientiousnessbig5,opennessbig5,income,education,totalallowance,assignedallowancelevel,stdactions,z_extraversionbig5,z_agreeable,z_neuroticismbig5,z_conscientiousnessbig5,z_opennessbig5,z_net_income,z_stdactions,reducation,weighted_ttp,min_weighted_ttp,max_weighted_ttp,weighted_ttp06,choice_length_deterministic,bs_weighted_loyalty,weighted_loyalty,min_weighted_loyalty,max_weighted_loyalty,weighted_loyalty15,choice1_loyalty_deterministic,choice2_loyalty_deterministic,choice3_loyalty_deterministic,choice4_loyalty_deterministic,choice5_loyalty_deterministic,WTP_calculated,z_WTP_calculated,min_WTP_calculated,max_WTP_calculated,WTP_calculated15,choice1_WTP_deterministic,choice2_WTP_deterministic,choice3_WTP_deterministic,choice4_WTP_deterministic,choice5_WTP_deterministic,WTP_noincome,weighted_WTP_categorical,z_WTP_categorical,RT_calculated_hs,z_RT_calculated_hs,min_RT_calculated,max_RT_calculated,RT_calculated15,choice1_RT_deterministic,choice2_RT_deterministic,choice3_RT_deterministic,choice4_RT_deterministic,choice5_RT_deterministic,RT_noincome_hs,weighted_RT_categorical,z_RT_categorical,Flexibility_calculated_ivw,z_Flexibility_calculated_ivw,anchored_flexibility,z_anchored_flexibility,min_Flexibility_combined,max_Flexibility_combined,Flexibility_combined15,choice1_flex_deterministic,choice2_flex_deterministic,choice3_flex_deterministic,choice4_flex_deterministic,choice5_flex_deterministic,sWTP_calculated,min_sWTP_calculated,max_sWTP_calculated,sWTP_calculated15,choice1_WTP_calculated_stoc,choice2_WTP_calculated_stoc,choice3_WTP_calculated_stoc,choice4_WTP_calculated_stoc,choice5_WTP_calculated_stoc
847,4,3.65,2.5,4.3,4.7,32587.03973,1,128,4,1.851640224,0.6325756311,0.2784264386,-0.2955453396,1.148672819,1.26134789,0.2400737852,0.9852185845,0,-0.0001392768027,-0.07178839296,0.1379993707,2.04915452,2,0.0162262693,0.4524352551,3.400620699,-3.031393766,3,4,5,2,,,0.2140269727,0.3073785603,-1.397873402,5.470183372,2,2,1,4,5,,0.04645546526,0.2957871556,0.4700896144,0.001322374796,0.02024643682,-2.646594286,3.333152533,3,1,3,5,,,-0.0003279397206,0.002115160227,0.03238771483,0.1348810047,1.170298219,1.124028325,1.406995893,-2.965258121,3.648804188,4,1,5,,,,-0.8091104031,-1.859476447,3.782505274,1,3,2,1,4,5
848,4,3.116666667,2.8,4.1,3.6,12296.03071,2,12,1,0.9258201122,0.6325756311,-1.150382757,0.1430731863,0.7913079858,-0.9090160728,-0.9055598378,-0.3857893944,1,0.009550568648,-0.07178839296,0.1379993707,2.32628274,2,-0.05176166818,-1.443264723,3.400620699,-3.031393766,2,1,4,5,2,,-0.5680163503,-0.815766573,-1.397873402,5.470183372,1,3,2,1,4,5,0.06406441331,-0.6803666353,-1.036991358,-0.0002941171406,-0.0045031216,-2.646594286,3.333152533,3,1,3,5,,,0.005930879619,-0.0008998203557,-0.01377729978,-0.03986297175,-0.3458720148,-0.3558513522,-0.4454348683,-2.965258121,3.648804188,2,4,3,1,5,,-0.5887453556,-1.859476447,3.782505274,2,2,1,4,5,
849,3.9,2.866666667,3,3.4,4,19273.0578,1,32,2,0.8864052892,0.4895052314,-1.820137143,0.4354855418,-0.4594691396,-0.119792819,-0.5116357803,-0.4441571534,0,-0.03541118279,-0.07178839296,0.1379993707,1.040382981,1,-0.06241196394,-1.740225792,3.400620699,-3.031393766,2,1,4,5,2,,-0.2960861325,-0.4252292514,-1.397873402,5.470183372,1,3,2,1,4,5,0.06103564054,-0.3636485636,-0.5480112433,0.08312831819,1.272749424,-2.646594286,3.333152533,4,3,5,,,,0.08664540201,0.08242750168,1.262120485,-0.1285315901,-1.115207314,-0.9474447966,-1.185958505,-2.965258121,3.648804188,2,4,3,1,5,,-0.09745132923,-1.859476447,3.782505274,2,2,1,4,5,
850,2.5,4.133333333,2.6,3.4,4.5,99366.4055,1,200,5,1.982062459,-1.513480663,1.573284864,-0.1493391693,-0.4594691396,0.8667362928,4.010447502,1.178355336,0,0.04396925122,-0.07178839296,0.1379993707,3.310652018,3,0.07303402573,2.036399603,3.400620699,-3.031393766,4,5,2,,,,2.660545111,3.820988178,-1.397873402,5.470183372,4,4,5,,,,-0.1387472153,0.9918807745,1.544786453,-0.03096220084,-0.4740517139,-2.646594286,3.333152533,2,2,1,3,5,,-0.0585308075,-0.04738030583,-0.7254807949,0.05759138986,0.4996930361,0.6693586111,0.8378657699,-2.965258121,3.648804188,3,3,1,5,,,2.190735102,-1.859476447,3.782505274,4,4,5,,,
851,4.1,3.116666667,1.2,3.9,4.6,38061.73819,1,128,4,1.187734962,0.7756460309,-1.150382757,-2.196225643,0.433943063,1.064042091,0.5491761565,0.002069266513,0,-0.07138045132,-0.07178839296,0.1379993707,0.01166707277,0,-0.03152918443,-0.879124701,3.400620699,-3.031393766,2,1,4,5,2,,0.4586723447,0.6587302685,-1.397873402,5.470183372,2,2,1,4,5,,0.0753473863,0.3246790767,0.5146957636,0.1330560446,2.037175894,-2.646594286,3.333152533,4,3,5,,,,0.129280895,0.131724,2.016942263,0.1295609623,1.124138713,0.8436213732,1.055998087,-2.965258121,3.648804188,4,1,5,,,,0.1430052966,-1.859476447,3.782505274,2,2,1,4,5,
852,4.5,3.2,1.6,4.6,4.5,17228.19548,1,32,2,0.7559289336,1.34792769,-0.9271313548,-1.611400843,1.684720159,0.8667362928,-0.6270890236,-0.6373741031,0,-0.05341313779,-0.07178839296,0.1379993707,0.5255296826,0,-0.03241372854,-0.9037883282,3.400620699,-3.031393766,2,1,4,5,2,,-0.3199802637,-0.4595452249,-1.397873402,5.470183372,1,3,2,1,4,5,0.1177278683,-0.306956321,-0.4604842663,0.06444146484,0.9866413474,-2.646594286,3.333152533,4,3,5,,,,0.06875219941,0.06453429908,0.9881418943,0.1752752662,1.520779967,0.9812414646,1.228263259,-2.965258121,3.648804188,4,1,5,,,,0.4431754947,-1.859476447,3.782505274,3,1,4,5,,
853,2.9,3.55,2,3.9,4.1,12038.65163,1,12,1,0,-0.941198945,0.01052471064,-1.026576161,0.433943063,0.07751300186,-0.9200915098,-1.756797314,0,-0.001653214917,-0.07178839296,0.1379993707,2.005856037,2,0.01042610686,0.2907099724,3.400620699,-3.031393766,3,4,5,2,,,-0.7165794373,-1.029127955,-1.397873402,5.470183372,1,3,2,1,4,5,-0.07435554266,-0.8098197579,-1.2368536,-0.01962584443,-0.3004846275,-2.646594286,3.333152533,2,2,1,3,5,,-0.01330095343,-0.02013165317,-0.3082527518,0.05949128047,0.5161774755,-0.05206622183,-0.06517359614,-2.965258121,3.648804188,3,3,1,5,,,-0.6987674236,-1.859476447,3.782505274,2,2,1,4,5,
854,3.5,4.05,2.4,3.7,3.9,16487.70095,1,32,2,1.511857867,-0.08277645707,1.350033402,-0.4417515099,0.07657819241,-0.3170986474,-0.66889745,0.4820492268,0,0.0172810331,-0.07178839296,0.1379993707,2.547372818,2,0.03908523545,1.089809179,3.400620699,-3.031393766,4,5,2,,,,-0.4900565147,-0.7038031816,-1.397873402,5.470183372,1,3,2,1,4,5,-0.02316610329,-0.4478503168,-0.6780101061,-0.05822768435,-0.8915042877,-2.646594286,3.333152533,2,2,1,3,5,,-0.05362955108,-0.05784745142,-0.8857524395,0.08287869394,0.7190989256,0.6598365307,0.8259465098,-2.965258121,3.648804188,3,3,1,5,,,-0.1878625453,-1.859476447,3.782505274,2,2,1,4,5,
855,4.3,3.166666667,1.7,4.9,3.4,17787.28154,1,32,2,1.92724824,1.06178689,-1.016431928,-1.465194702,2.220767498,-1.303627729,-0.5955229402,1.097183347,0,-0.04293773696,-0.07178839296,0.1379993707,0.8251246214,0,-0.0561655052,-1.56605649,3.400620699,-3.031393766,2,1,4,5,2,,-0.3194125295,-0.4587298632,-1.397873402,5.470183372,1,3,2,1,4,5,0.09626249224,-0.3284217119,-0.4936246276,-0.01468375325,-0.2248179466,-2.646594286,3.333152533,3,1,3,5,,,-0.01059001125,-0.01480791159,-0.2267362922,0.1192689463,1.034839869,1.050425768,1.314864397,-2.965258121,3.648804188,4,1,5,,,,-0.8458353877,-1.859476447,3.782505274,1,3,2,1,4,5
856,4.2,3.666666667,2,4.1,4.7,14067.23605,1,12,1,0.7071067691,0.9187164903,0.323076725,-1.026576161,0.7913079858,1.26134789,-0.8055573106,-0.709672749,0,-0.02125379443,-0.07178839296,0.1379993707,1.44528234,1,0.0147947371,0.4125199914,3.400620699,-3.031393766,3,4,5,2,,,-0.4938078821,-0.7091907859,-1.397873402,5.470183372,1,3,2,1,4,5,0.06847112626,-0.6645789742,-1.012616873,0.03187485039,0.4880250096,-2.646594286,3.333152533,3,1,3,5,,,0.03741240874,0.030581709,0.4682640135,0.1650957018,1.432456732,0.8969243765,1.122719884,-2.965258121,3.648804188,4,1,5,,,,-1.211416841,-1.859476447,3.782505274,1,3,2,1,4,5
857,4.8,4,3.7,3.5,4.2,15370.17615,1,32,2,0.7559289336,1.777138948,1.216082454,1.458928704,-0.2807866931,0.2748188078,-0.7319930792,-0.6373741031,0,0.02054012194,-0.07178839296,0.1379993707,2.640582323,2,0.02315432578,0.6456094384,3.400620699,-3.031393766,3,4,5,2,,,-0.3857678175,-0.5540271401,-1.397873402,5.470183372,1,3,2,1,4,5,0.1251633614,-0.2995208502,-0.4490046799,-0.02596333809,-0.3975158334,-2.646594286,3.333152533,2,2,1,3,5,,-0.020931473,-0.02514937334,-0.3850834668,0.01254249085,0.1088252142,-0.07772461325,-0.09729133546,-2.965258121,3.648804188,3,3,1,5,,,-0.4292686582,-1.859476447,3.782505274,2,2,1,4,5,
858,3.5,3.616666667,2.7,3.4,2.9,9538.413147,1,12,1,0.7071067691,-0.08277645707,0.1891258657,-0.003132989397,-0.4594691396,-2.290156841,-1.061255336,-0.709672749,0,0.0004190866312,-0.07178839296,0.1379993707,2.065123558,2,-0.01845407113,-0.514552772,3.400620699,-3.031393766,2,1,4,5,2,,-0.7496150732,-1.076572657,-1.397873402,5.470183372,1,3,2,1,4,5,-0.008858832531,-0.7429435849,-1.133603692,-0.05362362787,-0.8210131526,-2.646594286,3.333152533,2,2,1,3,5,,-0.04632834718,-0.05315904692,-0.8139641881,-0.08149180561,-0.7070655823,-0.7077173591,-0.8858810663,-2.965258121,3.648804188,2,4,3,1,5,,-0.1231098101,-1.859476447,3.782505274,2,2,1,4,5,
859,4.2,4.016666667,2,3.4,4.4,31699.9261,1,128,4,1.060660124,0.9187164903,1.26073277,-1.026576161,-0.4594691396,0.6694304347,0.1899872124,-0.1861104965,0,-0.01587271877,-0.07178839296,0.1379993707,1.599180222,1,0.03729982674,1.040026903,3.400620699,-3.031393766,4,5,2,,,,0.1895263344,0.2721915245,-1.397873402,5.470183372,2,2,1,4,5,,0.05691525713,0.3062469661,0.4862384796,0.03557460383,0.5446706414,-2.646594286,3.333152533,3,1,3,5,,,0.03426859528,0.03671169281,0.5621255636,0.133706525,1.160107851,0.8235532641,1.030877948,-2.965258121,3.648804188,4,1,5,,,,0.2561664581,-1.859476447,3.782505274,2,2,1,4,5,
861,4.1,3.566666667,2.5,3.9,4.1,17519.99541,1,32,2,1.685018063,0.7756460309,0.05517499894,-0.2955453396,0.433943063,0.07751300186,-0.6106139421,0.7384748459,0,-0.01273075677,-0.07178839296,0.1379993707,1.689039946,1,-0.005067055114,-0.1412841231,3.400620699,-3.031393766,3,4,5,2,,,-0.3657186925,-0.5252332687,-1.397873402,5.470183372,1,3,2,1,4,5,0.06048983335,-0.3641943634,-0.5488539338,0.006751202513,0.1033653691,-2.646594286,3.333152533,3,1,3,5,,,0.01094868314,0.006730783265,0.1030615643,0.05773944035,0.5009776354,0.5603519678,0.7014173269,-2.965258121,3.648804188,3,3,1,5,,,-1.015432,-1.859476447,3.782505274,1,3,2,1,4,5
862,3.9,3.366666667,2.6,3.7,4.3,42620.9315,1,200,5,0.3535533845,0.4895052314,-0.4806284606,-0.1493391693,0.07657819241,0.4721246362,0.8065889478,-1.233235002,0,-0.01824077033,-0.07178839296,0.1379993707,1.531454325,1,-0.01449653413,-0.4042052329,3.400620699,-3.031393766,3,4,5,2,,,0.6075263619,0.8725095391,-1.397873402,5.470183372,2,2,1,4,5,,0.04452724755,1.175155282,1.82774353,0.04895089194,0.7494704723,-2.646594286,3.333152533,3,1,3,5,,,0.04340624064,0.05455673859,0.8353667259,0.01199105754,0.1040406898,-0.2302782387,-0.2882494628,-2.965258121,3.648804188,3,3,1,5,,,1.365194678,-1.859476447,3.782505274,3,1,4,5,,
863,3.2,3.333333333,3.2,3.6,4.2,49340.5126,1,200,5,1.035098314,-0.5119876862,-0.5699290633,0.7278978825,-0.1021042541,0.2748188078,1.185977578,-0.2239639014,0,0.01102565136,-0.07178839296,0.1379993707,2.368469715,2,-0.009578848258,-0.2670859396,3.400620699,-3.031393766,3,4,5,2,,,0.794459343,1.140976548,-1.397873402,5.470183372,2,2,1,4,5,,-0.0333529897,1.097275019,1.707504392,0.008832241409,0.1352274567,-2.646594286,3.333152533,3,1,3,5,,,0.000679597666,0.011830098,0.1811416447,-0.07459654659,-0.6472386718,-0.5414199829,-0.677719295,-2.965258121,3.648804188,2,4,3,1,5,,1.30282867,-1.859476447,3.782505274,3,1,4,5,,
864,2.6,2.966666667,2.2,3.7,3.6,14953.30681,1,32,2,1.752549171,-1.370410204,-1.552235365,-0.7341638803,0.07657819241,-0.9090160728,-0.7555296421,0.8384788036,0,-0.02035913616,-0.07178839296,0.1379993707,1.470869422,1,-0.0445025377,-1.24085927,3.400620699,-3.031393766,2,1,4,5,2,,-0.616304338,-0.8851161599,-1.397873402,5.470183372,1,3,2,1,4,5,-0.08894466609,-0.5136288404,-0.7795653343,0.01358588319,0.2080088407,-2.646594286,3.333152533,3,1,3,5,,,0.0187795423,0.01456164289,0.2229667306,-0.08810850978,-0.764475584,-0.3637369871,-0.4553056657,-2.965258121,3.648804188,2,4,3,1,5,,-0.9120334387,-1.859476447,3.782505274,1,3,2,1,4,5
865,4,3.683333333,2.9,3.7,3.4,21072.46959,1,72,3,1.603567481,0.6325756311,0.3677270114,0.2892793417,0.07657819241,-1.303627729,-0.4100407064,0.6178581119,0,0.003239204176,-0.07178839296,0.1379993707,2.145778418,2,-0.009142383933,-0.2549160421,3.400620699,-3.031393766,3,4,5,2,,,-0.2408535033,-0.3459059298,-1.397873402,5.470183372,1,3,2,1,4,5,0.04535490647,-0.1407164931,-0.2038270831,-0.04178123176,-0.6396982074,-2.646594286,3.333152533,2,2,1,3,5,,-0.03896253183,-0.04073772952,-0.6237704754,-0.01897317916,-0.1646212339,0.03099860251,0.03880231827,-2.965258121,3.648804188,3,3,1,5,,,-0.3700059354,-1.859476447,3.782505274,2,2,1,4,5,
867,4,3.883333333,2,3.3,4.2,20239.79572,1,32,2,0.9258201122,0.6325756311,0.9035304785,-1.026576161,-0.6381515861,0.2748188078,-0.4570536017,-0.3857893944,0,-0.01946350373,-0.07178839296,0.1379993707,1.496484399,1,0.02473806962,0.6897687912,3.400620699,-3.031393766,3,4,5,2,,,-0.280271858,-0.4025172889,-1.397873402,5.470183372,1,3,2,1,4,5,0.03875155002,-0.3859326541,-0.5824155807,0.03493091464,0.534815371,-2.646594286,3.333152533,3,1,3,5,,,0.03807279468,0.03385489434,0.5183826089,0.09006445855,0.7814463973,0.4896374345,0.6129007936,-2.965258121,3.648804188,3,3,1,5,,,-0.3423753977,-1.859476447,3.782505274,2,2,1,4,5,
868,4.1,4.333333333,2,4.8,4.6,40620.38308,1,128,4,1.669045925,0.7756460309,2.109088182,-1.026576161,2.042085171,1.064042091,0.6936376691,0.7148223519,0,0.02393062226,-0.07178839296,0.1379993707,2.73755002,2,0.06926881522,1.931414604,3.400620699,-3.031393766,4,5,2,,,,0.5193360448,0.7458534837,-1.397873402,5.470183372,2,2,1,4,5,,0.03517697006,0.2845086753,0.4526768029,-0.08259053528,-1.264515638,-2.646594286,3.333152533,2,2,1,3,5,,-0.0873587355,-0.08491563797,-1.300217152,0.3044357598,2.641443968,2.159788609,2.703502893,-2.965258121,3.648804188,5,5,,,,,1.075474381,-1.859476447,3.782505274,3,1,4,5,,
870,3.1,3.583333333,2.8,3.4,3.9,17965.36465,1,32,2,0.3535533845,-0.6550581455,0.09982528538,0.1430731863,-0.4594691396,-0.3170986474,-0.5854683518,-1.233235002,0,0.01042747498,-0.07178839296,0.1379993707,2.35136199,2,0.006047639996,0.1686256677,3.400620699,-3.031393766,3,4,5,2,,,-0.4615470767,-0.6628588438,-1.397873402,5.470183372,1,3,2,1,4,5,-0.05289015919,-0.4775743484,-0.7239009142,-0.01869238354,-0.2861927152,-2.646594286,3.333152533,2,2,1,3,5,,-0.01466775779,-0.01888565719,-0.2891742289,-0.04768070579,-0.4137027562,-0.618585825,-0.7743111849,-2.965258121,3.648804188,2,4,3,1,5,,0.1757117659,-1.859476447,3.782505274,2,2,1,4,5,
871,3.7,3.283333333,3,3.7,4.4,74990.17369,1,200,5,1.807721496,0.2033643872,-0.7038798928,0.4354855418,0.07657819241,0.6694304347,2.634161472,0.9201812148,0,-0.006384596694,-0.07178839296,0.1379993707,1.870539188,1,-0.01642431505,-0.4579573274,3.400620699,-3.031393766,3,4,5,2,,,1.863357425,2.676093102,-1.397873402,5.470183372,3,1,4,5,,,0.02471270412,1.155340672,1.797151804,0.05256635323,0.8048255444,-2.646594286,3.333152533,3,1,3,5,,,0.03445861116,0.0456091091,0.6983616948,-0.03055762872,-0.2651339769,0.031194821,0.03904793411,-2.965258121,3.648804188,3,3,1,5,,,1.307756186,-1.859476447,3.782505274,3,1,4,5,,
872,4.1,2.983333333,1.9,3.3,4.3,7791.419282,1,12,1,0.7440237999,0.7756460309,-1.507585168,-1.172782421,-0.6381515861,0.4721246362,-1.15989089,-0.6550039053,0,-0.067341052,-0.07178839296,0.1379993707,0.1271933168,0,-0.0490671359,-1.368133426,3.400620699,-3.031393766,2,1,4,5,2,,-0.7298542261,-1.048192859,-1.397873402,5.470183372,1,3,2,1,4,5,0.07974962145,-0.6674404144,-1.01703465,0.135591954,2.076002359,-2.646594286,3.333152533,4,3,5,,,,0.1435652673,0.136734575,2.093663692,-0.0119988285,-0.1041081175,-0.2418320626,-0.3027118742,-2.965258121,3.648804188,3,3,1,5,,,-0.6332355738,-1.859476447,3.782505274,2,2,1,4,5,
873,2.7,3.816666667,3.3,2.5,4.1,34269.95128,1,128,4,1.597989798,-1.227339864,0.7249293327,0.874104023,-2.067611217,0.07751300186,0.3350912333,0.6095983386,0,0.03008632734,-0.07178839296,0.1379993707,2.913602352,2,0.03533114493,0.9851343036,3.400620699,-3.031393766,4,5,2,,,,0.1281677186,0.184070304,-1.397873402,5.470183372,2,2,1,4,5,,-0.1057259664,0.1436057389,0.2351371646,5.884241909e-05,0.0009009221685,-2.646594286,3.333152533,3,1,3,5,,,-0.00224464084,0.0001984592382,0.003039422911,-0.1338213086,-1.161103725,-0.7184281945,-0.8992882967,-2.965258121,3.648804188,2,4,3,1,5,,0.5427470207,-1.859476447,3.782505274,3,1,4,5,,
878,3.9,2.95,2.4,4.4,4,56706.18339,1,200,5,1.685018063,0.4895052314,-1.596885681,-0.4417515099,1.327355266,-0.119792819,1.601844549,0.7384748459,0,-0.03252285346,-0.07178839296,0.1379993707,1.12298882,1,-0.05550799146,-1.547723055,3.400620699,-3.031393766,2,1,4,5,2,,1.176371694,1.689466596,-1.397873402,5.470183372,3,1,4,5,,,0.05828424171,1.188912272,1.848982811,0.04384745657,0.6713334918,-2.646594286,3.333152533,3,1,3,5,,,0.03283606097,0.04398656264,0.6735174656,0.01560223009,0.1353731155,0.2861485481,0.3581847847,-2.965258121,3.648804188,3,3,1,5,,,0.950802803,-1.859476447,3.782505274,3,1,4,5,,
879,2.8,4.183333333,2.4,3.3,3.7,69276.44346,2,200,5,0.3535533845,-1.084269404,1.707235694,-0.4417515099,-0.6381515861,-0.7117102742,2.311563492,-1.233235002,1,0.06216171756,-0.07178839296,0.1379993707,3.830954075,3,0.0556470044,1.551599145,3.400620699,-3.031393766,4,5,2,,,,1.506922126,2.164192438,-1.397873402,5.470183372,3,1,4,5,,,-0.1065491438,1.024078846,1.594496965,-0.05993499234,-0.9176442623,-2.646594286,3.333152533,2,2,1,3,5,,-0.07582513988,-0.06467463821,-0.9902895093,0.03386858106,0.2938615382,-0.08791259676,-0.1100440845,-2.965258121,3.648804188,3,3,1,5,,,1.812355757,-1.859476447,3.782505274,4,4,5,,,
880,2.2,4.016666667,1.8,3.3,4.1,17641.93048,1,32,2,1.069044948,-1.942691922,1.26073277,-1.318988562,-0.6381515861,0.07751300186,-0.6037294865,-0.1736937761,0,0.02044082619,-0.07178839296,0.1379993707,2.637742519,2,0.05893149599,1.643180251,3.400620699,-3.031393766,4,5,2,,,,-0.5901473761,-0.8475503922,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1687441766,-0.5934283733,-0.9027675986,-0.04397395626,-0.6732702851,-2.646594286,3.333152533,2,2,1,3,5,,-0.03982380033,-0.04404170066,-0.6743604541,0.06453383714,0.5599293709,0.3765235841,0.4713112116,-2.965258121,3.648804188,3,3,1,5,,,-0.5062195659,-1.859476447,3.782505274,2,2,1,4,5,
881,2.6,3.483333333,2.7,3.8,4.1,15013.38458,1,32,2,1.505940676,-1.370410204,-0.1680764407,-0.003132989397,0.2552606463,0.07751300186,-0.7521376014,0.4732866883,0,0.02016052976,-0.07178839296,0.1379993707,2.629725933,2,0.009121417068,0.2543314397,3.400620699,-3.031393766,3,4,5,2,,,-0.6309953928,-0.9062150121,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1060033366,-0.530687511,-0.8059021831,-0.04192858189,-0.6419542432,-2.646594286,3.333152533,2,2,1,3,5,,-0.03675824031,-0.04097614065,-0.6274210215,-0.02177954838,-0.1889707595,-0.02340639755,-0.02929882519,-2.965258121,3.648804188,3,3,1,5,,,-0.3479594588,-1.859476447,3.782505274,2,2,1,4,5,
882,1.6,3.85,4.4,2.6,3.7,13878.92584,1,12,1,1.457737923,-2.801114321,0.8142299056,2.482372046,-1.888928652,-0.7117102742,-0.8161893487,0.4019052684,0,0.08879834414,-0.07178839296,0.1379993707,4.592757702,4,0.04490506649,1.252082944,3.400620699,-3.031393766,4,5,2,,,,-0.8006393313,-1.149852037,-1.397873402,5.470183372,1,3,2,1,4,5,-0.2309391946,-0.9601956606,-1.469018579,-0.1184209287,-1.813102603,-2.646594286,3.333152533,1,4,2,1,3,5,-0.1128102839,-0.1196409836,-1.831927419,-0.2628885508,-2.280958652,-1.610242724,-2.015611887,-2.965258121,3.648804188,1,2,4,3,1,5,-1.097518802,-1.859476447,3.782505274,1,3,2,1,4,5
884,2.5,4.05,3.3,3.5,3.9,27586.40633,1,72,3,1.125991583,-1.513480663,1.350033402,0.874104023,-0.2807866931,-0.3170986474,-0.04226278141,-0.08936390281,0,0.06166345626,-0.07178839296,0.1379993707,3.816703796,3,0.05314686522,1.481888056,3.400620699,-3.031393766,4,5,2,,,,-0.1654952466,-0.2376788706,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1359958202,-0.3220672309,-0.4838139415,-0.1109570637,-1.698825836,-2.646594286,3.333152533,1,4,2,1,3,5,-0.1106665358,-0.1124417409,-1.721693516,-0.03455651924,-0.2998304665,-0.2472138256,-0.3094484806,-2.965258121,3.648804188,3,3,1,5,,,-0.2603983283,-1.859476447,3.782505274,2,2,1,4,5,
885,3.3,3.716666667,2.7,3.8,4,22001.44028,1,72,3,2.815771818,-0.3689172864,0.4570276141,-0.003132989397,0.2552606463,-0.119792819,-0.3575908542,2.412960291,0,0.01598636247,-0.07178839296,0.1379993707,2.510345459,2,0.01644553617,0.4585490227,3.400620699,-3.031393766,3,4,5,2,,,-0.2843248546,-0.4083380699,-1.397873402,5.470183372,1,3,2,1,4,5,-0.03472645208,-0.2207978517,-0.3274644613,-0.04212424532,-0.6449499726,-2.646594286,3.333152533,2,2,1,3,5,,-0.03966609389,-0.0414412953,-0.6345434189,0.02382899262,0.2067528218,0.7583047152,0.9492034912,-2.965258121,3.648804188,3,3,1,5,,,-0.6121842265,-1.859476447,3.782505274,2,2,1,4,5,
886,2.6,3.633333333,3.6,3.9,4.2,25365.99005,1,72,3,1.195228577,-1.370410204,0.2337761521,1.312722564,0.433943063,0.2748188078,-0.1676278412,0.01316624507,0,0.05468735471,-0.07178839296,0.1379993707,3.617188215,3,0.02371243201,0.6611710787,3.400620699,-3.031393766,3,4,5,2,,,-0.2279600799,-0.327388823,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1109558493,-0.2970272601,-0.4451548159,-0.08895127475,-1.361902714,-2.646594286,3.333152533,2,2,1,3,5,,-0.08779896796,-0.08957416564,-1.371547937,-0.05838964507,-0.5066191554,-0.3766728044,-0.4714979827,-2.965258121,3.648804188,2,4,3,1,5,,0.280028671,-1.859476447,3.782505274,2,2,1,4,5,
887,2.4,4.116666667,3.3,4,3.6,18496.18718,1,32,2,1.035098314,-1.656551123,1.528634548,0.874104023,0.6126255393,-0.9090160728,-0.555498004,-0.2239639014,0,0.07507253438,-0.07178839296,0.1379993707,4.200201511,4,0.05358461291,1.494093776,3.400620699,-3.031393766,4,5,2,,,,-0.5372174978,-0.7715342641,-1.397873402,5.470183372,1,3,2,1,4,5,-0.1494799107,-0.5741640925,-0.8730255365,-0.1728595793,-2.646594286,-2.646594286,3.333152533,1,4,2,1,3,5,-0.169040978,-0.1732588708,-2.652917862,-0.003087953664,-0.0267927032,-0.07608550042,-0.09523958713,-2.965258121,3.648804188,3,3,1,5,,,-0.3305410147,-1.859476447,3.782505274,2,2,1,4,5,
888,3.5,3.65,3.1,4.4,4.6,21122.00385,1,72,3,1.92724824,-0.08277645707,0.2784264386,0.5816916823,1.327355266,1.064042091,-0.4072439969,1.097183347,0,0.02956972271,-0.07178839296,0.1379993707,2.898827553,2,0.02109321952,0.5881398916,3.400620699,-3.031393766,3,4,5,2,,,-0.294215709,-0.4225429893,-1.397873402,5.470183372,1,3,2,1,4,5,-0.009959391318,-0.1960307956,-0.289226681,-0.05537663028,-0.8478527665,-2.646594286,3.333152533,2,2,1,3,5,,-0.05257715285,-0.05435235426,-0.8322359324,0.07577618212,0.6574738026,0.7674012184,0.9605900049,-2.965258121,3.648804188,3,3,1,5,,,-0.8915393949,-1.859476447,3.782505274,1,3,2,1,4,5
889,3,4.016666667,4.3,3.5,4.5,22812.66522,1,72,3,2.507132769,-0.7981285453,1.26073277,2.336165667,-0.2807866931,0.8667362928,-0.3117889762,1.955909848,0,0.07780575007,-0.07178839296,0.1379993707,4.278370857,4,0.05633765087,1.570856333,3.400620699,-3.031393766,4,5,2,,,,-0.2961091101,-0.4252622426,-1.397873402,5.470183372,1,3,2,1,4,5,-0.07848040015,-0.2645517886,-0.3950160444,-0.09985677898,-1.528873205,-2.646594286,3.333152533,1,4,2,1,3,5,-0.09771347791,-0.09948868304,-1.523357868,-0.06813266128,-0.591154635,0.04561148584,0.05709390715,-2.965258121,3.648804188,3,3,1,5,,,0.06796959788,-1.859476447,3.782505274,2,2,1,4,5,
